delivrables,strategies,releases
./deliverables/ussuri/masakari-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-horizon.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-troveclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sushy-cli.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/cloudkitty-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/metalsmith.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/osprofiler.yaml, cycle-with-intermediary,ussuri
./deliverables/victoria/murano-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-vswitch.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/networking-hyperv.yaml, cycle-with-rc,victoria
./deliverables/victoria/heat-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/karbor.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-zaqarclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/neutron-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-ironic-inspector-client.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.log.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/kolla-ansible.yaml, cycle-with-rc,victoria
./deliverables/victoria/futurist.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-novaclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/kuryr-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/os-refresh-config.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/adjutant-ui.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/validations-common.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-designateclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/solum-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/blazar-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/solum-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-manila.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/networking-sfc.yaml, cycle-with-rc,victoria
./deliverables/victoria/networking-midonet.yaml, cycle-with-rc,victoria
./deliverables/victoria/monasca-common.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/kuryr-libnetwork.yaml, cycle-with-rc,victoria
./deliverables/victoria/cinder-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/monasca-agent.yaml, cycle-with-rc,victoria
./deliverables/victoria/mistral-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-saharaclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/keystoneauth.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara-plugin-spark.yaml, cycle-with-rc,victoria
./deliverables/victoria/devstack-plugin-amqp1.yaml, untagged,victoria
./deliverables/victoria/storlets.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-aodh.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/tripleo-ansible.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-congress.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/senlin-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/python-swiftclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-openstack_extras.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/zun-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-ovn.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/osc-placement.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.vmware.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/openstack-ansible.yaml, cycle-with-rc,victoria
./deliverables/victoria/requirements.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/murano-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/cliff.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-ec2api.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/monasca-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/ovsdbapp.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/freezer.yaml, cycle-with-rc,victoria
./deliverables/victoria/freezer-web-ui.yaml, cycle-with-rc,victoria
./deliverables/victoria/keystonemiddleware.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/glance-store.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-vitrage.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/release-test.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/monasca-events-api.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-panko.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/osc-lib.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/automaton.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-senlinclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.service.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/magnum.yaml, cycle-with-rc,victoria
./deliverables/victoria/cinderlib.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/castellan.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/mistral-lib.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/swift.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/monasca-notification.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-designate.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/vitrage-dashboard.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-rally.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/horizon.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.policy.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/qinling.yaml, cycle-with-rc,victoria
./deliverables/victoria/devstack-plugin-kafka.yaml, untagged,victoria
./deliverables/victoria/puppet-cinder.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/os-collect-config.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/mistral.yaml, cycle-with-rc,victoria
./deliverables/victoria/watcher-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-tempest.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-freezerclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/searchlight-ui.yaml, cycle-with-rc,victoria
./deliverables/victoria/oslo.serialization.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/ironic-inspector.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/os-vif.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara-plugin-ambari.yaml, cycle-with-rc,victoria
./deliverables/victoria/networking-generic-switch.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara-plugin-vanilla.yaml, cycle-with-rc,victoria
./deliverables/victoria/python-blazarclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-openstackclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/placement.yaml, cycle-with-rc,victoria
./deliverables/victoria/ceilometer.yaml, cycle-with-rc,victoria
./deliverables/victoria/devstack-plugin-container.yaml, untagged,victoria
./deliverables/victoria/tripleo-heat-templates.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/blazar-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/python-brick-cinderclient-ext.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/stevedore.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-watcherclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-glance.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-neutronclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/ironic-python-agent.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/octavia-lib.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/karbor-dashboard.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/os-win.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/pycadf.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/cloudkitty-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-ceilometer.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-cyborgclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/ironic.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/monasca-statsd.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.messaging.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-octavia.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/watcher.yaml, cycle-with-rc,victoria
./deliverables/victoria/oslo.versionedobjects.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-karborclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-qdr.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/aodh.yaml, cycle-with-rc,victoria
./deliverables/victoria/tacker-horizon.yaml, cycle-with-rc,victoria
./deliverables/victoria/keystone.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-oslo.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/paunch.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/zaqar-ui.yaml, cycle-with-rc,victoria
./deliverables/victoria/neutron-dynamic-routing.yaml, cycle-with-rc,victoria
./deliverables/victoria/qinling-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-keystone.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-cinderclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-manilaclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-muranoclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/mistral-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/neutron-vpnaas-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-swift.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.concurrency.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.reports.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/panko.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-tacker.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/ironic-ui.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/senlin.yaml, cycle-with-rc,victoria
./deliverables/victoria/heat-agents.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/mistral-extra.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara.yaml, cycle-with-rc,victoria
./deliverables/victoria/tosca-parser.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-tackerclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/adjutant.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-neutron.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/os-brick.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-barbicanclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/patrole.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.config.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/neutron-vpnaas.yaml, cycle-with-rc,victoria
./deliverables/victoria/networking-baremetal.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/murano.yaml, cycle-with-rc,victoria
./deliverables/victoria/ironic-prometheus-exporter.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/searchlight.yaml, cycle-with-rc,victoria
./deliverables/victoria/cyborg-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/ec2api-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-murano.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/blazar.yaml, cycle-with-rc,victoria
./deliverables/victoria/ceilometermiddleware.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/tempest.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-mistral.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/kolla-cli.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-glare.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/networking-odl.yaml, cycle-with-rc,victoria
./deliverables/victoria/python-ironicclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-aodhclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-heat.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-nova.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara-image-elements.yaml, cycle-with-rc,victoria
./deliverables/victoria/kayobe.yaml, cycle-with-rc,victoria
./deliverables/victoria/ovn-octavia-provider.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oswin-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-openstack_spec_helper.yaml, untagged,victoria
./deliverables/victoria/designate-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-monasca.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-senlin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/trove-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-sahara.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/validations-libs.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/ec2-api.yaml, cycle-with-rc,victoria
./deliverables/victoria/monasca-ui.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/neutron-lib.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-adjutantclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara-tests.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sahara-plugin-cdh.yaml, cycle-with-rc,victoria
./deliverables/victoria/os-net-config.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/designate.yaml, cycle-with-rc,victoria
./deliverables/victoria/tacker.yaml, cycle-with-rc,victoria
./deliverables/victoria/telemetry-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/kolla.yaml, cycle-with-rc,victoria
./deliverables/victoria/oslotest.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/octavia.yaml, cycle-with-rc,victoria
./deliverables/victoria/masakari-monitors.yaml, cycle-with-rc,victoria
./deliverables/victoria/tripleo-ipsec.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-watcher.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-tripleo.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/magnum-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/octavia-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-searchlightclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-openstack-integration.yaml, untagged,victoria
./deliverables/victoria/os-apply-config.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/blazar-nova.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/debtcollector.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/masakari.yaml, cycle-with-rc,victoria
./deliverables/victoria/murano-agent.yaml, cycle-with-rc,victoria
./deliverables/victoria/puppet-gnocchi.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-octaviaclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/sushy.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.privsep.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/zun.yaml, cycle-with-rc,victoria
./deliverables/victoria/designate-dashboard.yaml, cycle-with-rc,victoria
./deliverables/victoria/barbican-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-mistralclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-ironic.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/watcher-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/manila-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/freezer-tempest-plugin.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.utils.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.cache.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/networking-bgpvpn.yaml, cycle-with-rc,victoria
./deliverables/victoria/magnum-ui.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/glance.yaml, cycle-with-rc,victoria
./deliverables/victoria/tooz.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/tripleo-puppet-elements.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/puppet-zaqar.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/oslo.db.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/python-glanceclient.yaml, cycle-with-intermediary,victoria
./deliverables/victoria/neutron.yaml, cycle-with-rc,victoria
./deliverables/victoria/openstacksdk.yaml, cycle-with-intermediary,victoria
